particle_count,timesteps,threads,sample,time
2000,50,2,1,0.540
2000,50,2,2,0.513
2000,50,2,3,0.546
2000,50,2,4,0.513
2000,50,2,5,0.517
2000,50,2,6,0.548
2000,50,2,7,0.530
2000,50,2,8,0.516
2000,50,2,9,0.515
2000,50,2,10,0.481
2000,50,2,11,0.518
2000,50,2,12,0.549
2000,50,2,13,0.487
2000,50,2,14,0.525
2000,50,2,15,0.493
2000,50,2,16,0.548
2000,50,2,17,0.520
2000,50,2,18,0.489
2000,50,2,19,0.521
2000,50,2,20,0.507
2000,50,2,21,0.570
2000,50,2,22,0.489
2000,50,2,23,0.590
2000,50,2,24,0.679
2000,50,2,25,0.526
2000,50,2,26,0.557
2000,50,2,27,0.538
2000,50,2,28,0.487
2000,50,2,29,0.547
2000,50,2,30,0.524
2000,50,4,1,0.316
2000,50,4,2,0.301
2000,50,4,3,0.337
2000,50,4,4,0.269
2000,50,4,5,0.311
2000,50,4,6,0.299
2000,50,4,7,0.341
2000,50,4,8,0.356
2000,50,4,9,0.307
2000,50,4,10,0.298
2000,50,4,11,0.329
2000,50,4,12,0.334
2000,50,4,13,0.319
2000,50,4,14,0.340
2000,50,4,15,0.324
2000,50,4,16,0.339
2000,50,4,17,0.320
2000,50,4,18,0.309
2000,50,4,19,0.288
2000,50,4,20,0.301
2000,50,4,21,0.302
2000,50,4,22,0.330
2000,50,4,23,0.322
2000,50,4,24,0.314
2000,50,4,25,0.291
2000,50,4,26,0.297
2000,50,4,27,0.309
2000,50,4,28,0.295
2000,50,4,29,0.300
2000,50,4,30,0.334
2000,50,8,1,0.210
2000,50,8,2,0.216
2000,50,8,3,0.218
2000,50,8,4,0.219
2000,50,8,5,0.215
2000,50,8,6,0.216
2000,50,8,7,0.216
2000,50,8,8,0.216
2000,50,8,9,0.216
2000,50,8,10,0.212
2000,50,8,11,0.210
2000,50,8,12,0.214
2000,50,8,13,0.218
2000,50,8,14,0.218
2000,50,8,15,0.220
2000,50,8,16,0.215
2000,50,8,17,0.213
2000,50,8,18,0.217
2000,50,8,19,0.211
2000,50,8,20,0.217
2000,50,8,21,0.206
2000,50,8,22,0.212
2000,50,8,23,0.214
2000,50,8,24,0.219
2000,50,8,25,0.223
2000,50,8,26,0.221
2000,50,8,27,0.216
2000,50,8,28,0.215
2000,50,8,29,0.212
2000,50,8,30,0.212
2000,50,12,1,0.174
2000,50,12,2,0.168
2000,50,12,3,0.169
2000,50,12,4,0.183
2000,50,12,5,0.168
2000,50,12,6,0.172
2000,50,12,7,0.177
2000,50,12,8,0.169
2000,50,12,9,0.169
2000,50,12,10,0.182
2000,50,12,11,0.174
2000,50,12,12,0.169
2000,50,12,13,0.172
2000,50,12,14,0.174
2000,50,12,15,0.169
2000,50,12,16,0.179
2000,50,12,17,0.171
2000,50,12,18,0.175
2000,50,12,19,0.169
2000,50,12,20,0.169
2000,50,12,21,0.171
2000,50,12,22,0.180
2000,50,12,23,0.168
2000,50,12,24,0.170
2000,50,12,25,0.171
2000,50,12,26,0.168
2000,50,12,27,0.171
2000,50,12,28,0.179
2000,50,12,29,0.171
2000,50,12,30,0.180
4000,50,1,1,3.746
4000,50,1,2,3.761
4000,50,1,3,3.745
4000,50,1,4,3.776
4000,50,1,5,3.751
4000,50,1,6,3.741
4000,50,1,7,3.750
4000,50,1,8,3.738
4000,50,1,9,3.757
4000,50,1,10,3.747
4000,50,1,11,3.741
4000,50,1,12,3.736
4000,50,1,13,3.734
4000,50,1,14,3.746
4000,50,1,15,3.740
4000,50,1,16,3.739
4000,50,1,17,3.738
4000,50,1,18,3.737
4000,50,1,19,3.736
4000,50,1,20,3.743
4000,50,1,21,3.753
4000,50,1,22,3.762
4000,50,1,23,3.743
4000,50,1,24,3.756
4000,50,1,25,3.750
4000,50,1,26,3.734
4000,50,1,27,3.730
4000,50,1,28,3.735
4000,50,1,29,3.723
4000,50,1,30,3.738
4000,50,2,1,2.007
4000,50,2,2,2.093
4000,50,2,3,2.200
4000,50,2,4,2.209
4000,50,2,5,1.941
4000,50,2,6,1.989
4000,50,2,7,2.076
4000,50,2,8,2.166
4000,50,2,9,2.001
4000,50,2,10,2.060
4000,50,2,11,2.007
4000,50,2,12,1.997
4000,50,2,13,2.057
4000,50,2,14,2.091
4000,50,2,15,2.148
4000,50,2,16,2.012
4000,50,2,17,2.005
4000,50,2,18,2.151
4000,50,2,19,2.288
4000,50,2,20,2.132
4000,50,2,21,1.948
4000,50,2,22,2.101
4000,50,2,23,1.968
4000,50,2,24,2.348
4000,50,2,25,1.991
4000,50,2,26,2.207
4000,50,2,27,2.112
4000,50,2,28,2.063
4000,50,2,29,1.989
4000,50,2,30,1.926
4000,50,4,1,1.260
4000,50,4,2,1.243
4000,50,4,3,1.291
4000,50,4,4,1.244
4000,50,4,5,1.242
4000,50,4,6,1.251
4000,50,4,7,1.179
4000,50,4,8,1.235
4000,50,4,9,1.263
4000,50,4,10,1.239
4000,50,4,11,1.343
4000,50,4,12,1.287
4000,50,4,13,1.161
4000,50,4,14,1.286
4000,50,4,15,1.297
4000,50,4,16,1.230
4000,50,4,17,1.250
4000,50,4,18,1.243
4000,50,4,19,1.217
4000,50,4,20,1.264
4000,50,4,21,1.266
4000,50,4,22,1.277
4000,50,4,23,1.284
4000,50,4,24,1.178
4000,50,4,25,1.289
4000,50,4,26,1.238
4000,50,4,27,1.229
4000,50,4,28,1.294
4000,50,4,29,1.227
4000,50,4,30,1.250
4000,50,8,1,0.832
4000,50,8,2,0.830
4000,50,8,3,0.832
4000,50,8,4,0.854
4000,50,8,5,0.826
4000,50,8,6,0.852
4000,50,8,7,0.825
4000,50,8,8,0.851
4000,50,8,9,0.864
4000,50,8,10,0.839
4000,50,8,11,0.845
4000,50,8,12,0.841
4000,50,8,13,0.823
4000,50,8,14,0.841
4000,50,8,15,0.839
4000,50,8,16,0.834
4000,50,8,17,0.848
4000,50,8,18,0.836
4000,50,8,19,0.826
4000,50,8,20,0.839
4000,50,8,21,0.827
4000,50,8,22,0.821
4000,50,8,23,0.839
4000,50,8,24,0.837
4000,50,8,25,0.834
4000,50,8,26,0.850
4000,50,8,27,0.856
4000,50,8,28,0.828
4000,50,8,29,0.827
4000,50,8,30,0.831
4000,50,12,1,0.710
4000,50,12,2,0.692
4000,50,12,3,0.662
4000,50,12,4,0.673
4000,50,12,5,0.676
4000,50,12,6,0.679
4000,50,12,7,0.669
4000,50,12,8,0.667
4000,50,12,9,0.678
4000,50,12,10,0.675
4000,50,12,11,0.666
4000,50,12,12,0.677
4000,50,12,13,0.670
4000,50,12,14,0.669
4000,50,12,15,0.672
4000,50,12,16,0.674
4000,50,12,17,0.665
4000,50,12,18,0.676
4000,50,12,19,0.668
4000,50,12,20,0.669
4000,50,12,21,0.677
4000,50,12,22,0.669
4000,50,12,23,0.673
4000,50,12,24,0.675
4000,50,12,25,0.668
4000,50,12,26,0.674
4000,50,12,27,0.670
4000,50,12,28,0.671
4000,50,12,29,0.670
4000,50,12,30,0.668
8000,50,1,1,15.119
8000,50,1,2,15.082
8000,50,1,3,15.073
8000,50,1,4,15.059
8000,50,1,5,15.065
8000,50,1,6,15.013
8000,50,1,7,15.017
8000,50,1,8,15.015
8000,50,1,9,15.032
8000,50,1,10,14.995
8000,50,1,11,15.100
8000,50,1,12,15.017
8000,50,1,13,15.116
8000,50,1,14,15.032
8000,50,1,15,15.047
8000,50,1,16,15.022
8000,50,1,17,15.033
8000,50,1,18,14.997
8000,50,1,19,15.071
8000,50,1,20,14.974
8000,50,1,21,15.022
8000,50,1,22,14.981
8000,50,1,23,15.060
8000,50,1,24,15.003
8000,50,1,25,15.097
8000,50,1,26,15.017
8000,50,1,27,15.160
8000,50,1,28,14.984
8000,50,1,29,15.086
8000,50,1,30,14.993
8000,50,2,1,8.211
8000,50,2,2,8.414
8000,50,2,3,8.219
8000,50,2,4,8.497
8000,50,2,5,8.498
8000,50,2,6,8.374
8000,50,2,7,8.433
8000,50,2,8,8.749
8000,50,2,9,8.358
8000,50,2,10,8.207
8000,50,2,11,8.092
8000,50,2,12,8.179
8000,50,2,13,8.753
8000,50,2,14,8.730
8000,50,2,15,8.281
8000,50,2,16,8.191
8000,50,2,17,8.080
8000,50,2,18,8.586
8000,50,2,19,8.596
8000,50,2,20,8.295
8000,50,2,21,8.416
8000,50,2,22,8.364
8000,50,2,23,8.409
8000,50,2,24,8.598
8000,50,2,25,8.333
8000,50,2,26,8.537
8000,50,2,27,8.339
8000,50,2,28,8.418
8000,50,2,29,8.527
8000,50,2,30,8.431
8000,50,4,1,4.733
8000,50,4,2,4.873
8000,50,4,3,4.831
8000,50,4,4,4.820
8000,50,4,5,5.118
8000,50,4,6,4.739
8000,50,4,7,4.828
8000,50,4,8,4.928
8000,50,4,9,4.865
8000,50,4,10,5.049
8000,50,4,11,4.855
8000,50,4,12,4.911
8000,50,4,13,5.083
8000,50,4,14,5.006
8000,50,4,15,4.904
8000,50,4,16,4.870
8000,50,4,17,4.981
8000,50,4,18,4.802
8000,50,4,19,5.185
8000,50,4,20,4.882
8000,50,4,21,5.056
8000,50,4,22,4.796
8000,50,4,23,5.016
8000,50,4,24,4.993
8000,50,4,25,4.938
8000,50,4,26,4.910
8000,50,4,27,5.007
8000,50,4,28,5.021
8000,50,4,29,4.987
8000,50,4,30,5.003
8000,50,8,1,3.263
8000,50,8,2,3.280
8000,50,8,3,3.289
8000,50,8,4,3.288
8000,50,8,5,3.242
8000,50,8,6,3.314
8000,50,8,7,3.249
8000,50,8,8,3.254
8000,50,8,9,3.319
8000,50,8,10,3.281
8000,50,8,11,3.249
8000,50,8,12,3.289
8000,50,8,13,3.270
8000,50,8,14,3.291
8000,50,8,15,3.320
8000,50,8,16,3.261
8000,50,8,17,3.285
8000,50,8,18,3.293
8000,50,8,19,3.374
8000,50,8,20,3.241
8000,50,8,21,3.286
8000,50,8,22,3.295
8000,50,8,23,3.276
8000,50,8,24,3.234
8000,50,8,25,3.272
8000,50,8,26,3.273
8000,50,8,27,3.293
8000,50,8,28,3.313
8000,50,8,29,3.328
8000,50,8,30,3.274
8000,50,12,1,2.642
8000,50,12,2,2.662
8000,50,12,3,2.664
8000,50,12,4,2.639
8000,50,12,5,2.647
8000,50,12,6,2.637
8000,50,12,7,2.648
8000,50,12,8,2.640
8000,50,12,9,2.657
8000,50,12,10,2.643
8000,50,12,11,2.647
8000,50,12,12,2.644
8000,50,12,13,2.649
8000,50,12,14,2.681
8000,50,12,15,2.650
8000,50,12,16,2.645
8000,50,12,17,2.659
8000,50,12,18,2.657
8000,50,12,19,2.648
8000,50,12,20,2.644
8000,50,12,21,2.653
8000,50,12,22,2.653
8000,50,12,23,2.644
8000,50,12,24,2.679
8000,50,12,25,2.665
8000,50,12,26,2.689
8000,50,12,27,2.647
8000,50,12,28,2.650
8000,50,12,29,2.653
8000,50,12,30,2.658
12000,50,1,1,34.248
12000,50,1,2,34.288
12000,50,1,3,34.066
12000,50,1,4,34.128
12000,50,1,5,33.961
12000,50,1,6,33.857
12000,50,1,7,34.069
12000,50,1,8,33.961
12000,50,1,9,34.232
12000,50,1,10,34.190
12000,50,1,11,34.151
12000,50,1,12,34.016
12000,50,1,13,33.992
12000,50,1,14,34.095
12000,50,1,15,33.920
12000,50,1,16,33.989
12000,50,1,17,33.984
12000,50,1,18,34.050
12000,50,1,19,33.894
12000,50,1,20,33.961
12000,50,1,21,34.105
12000,50,1,22,34.073
12000,50,1,23,33.956
12000,50,1,24,34.219
12000,50,1,25,34.385
12000,50,1,26,33.940
12000,50,1,27,33.944
12000,50,1,28,34.165
12000,50,1,29,34.178
12000,50,1,30,34.012
12000,50,2,1,19.110
12000,50,2,2,19.118
12000,50,2,3,18.944
12000,50,2,4,19.182
12000,50,2,5,19.043
12000,50,2,6,18.598
12000,50,2,7,18.628
12000,50,2,8,18.350
12000,50,2,9,18.529
12000,50,2,10,18.859
12000,50,2,11,19.096
12000,50,2,12,18.595
12000,50,2,13,18.858
12000,50,2,14,18.692
12000,50,2,15,19.287
12000,50,2,16,19.119
12000,50,2,17,19.034
12000,50,2,18,18.726
12000,50,2,19,18.784
12000,50,2,20,18.722
12000,50,2,21,18.625
12000,50,2,22,19.117
12000,50,2,23,19.007
12000,50,2,24,18.895
12000,50,2,25,19.120
12000,50,2,26,19.269
12000,50,2,27,19.237
12000,50,2,28,18.736
12000,50,2,29,19.558
12000,50,2,30,19.462
12000,50,4,1,10.998
12000,50,4,2,10.956
12000,50,4,3,10.904
12000,50,4,4,10.885
12000,50,4,5,10.927
12000,50,4,6,10.903
12000,50,4,7,11.174
12000,50,4,8,11.206
12000,50,4,9,11.245
12000,50,4,10,11.169
12000,50,4,11,11.146
12000,50,4,12,11.325
12000,50,4,13,10.809
12000,50,4,14,10.984
12000,50,4,15,11.234
12000,50,4,16,11.001
12000,50,4,17,11.033
12000,50,4,18,10.965
12000,50,4,19,10.798
12000,50,4,20,11.169
12000,50,4,21,10.985
12000,50,4,22,11.071
12000,50,4,23,11.021
12000,50,4,24,10.969
12000,50,4,25,11.338
12000,50,4,26,10.940
12000,50,4,27,11.118
12000,50,4,28,11.114
12000,50,4,29,11.022
12000,50,4,30,11.008
12000,50,8,1,7.229
12000,50,8,2,7.218
12000,50,8,3,7.239
12000,50,8,4,7.224
12000,50,8,5,7.259
12000,50,8,6,7.241
12000,50,8,7,7.264
12000,50,8,8,7.245
12000,50,8,9,7.191
12000,50,8,10,7.225
12000,50,8,11,7.257
12000,50,8,12,7.268
12000,50,8,13,7.271
12000,50,8,14,7.217
12000,50,8,15,7.250
12000,50,8,16,7.282
12000,50,8,17,7.278
12000,50,8,18,7.262
12000,50,8,19,7.311
12000,50,8,20,7.234
12000,50,8,21,7.286
12000,50,8,22,7.200
12000,50,8,23,7.261
12000,50,8,24,7.191
12000,50,8,25,7.261
12000,50,8,26,7.248
12000,50,8,27,7.273
12000,50,8,28,7.232
12000,50,8,29,7.306
12000,50,8,30,7.279
12000,50,12,1,5.916
12000,50,12,2,5.947
12000,50,12,3,5.917
12000,50,12,4,5.928
12000,50,12,5,5.922
12000,50,12,6,5.931
12000,50,12,7,5.941
12000,50,12,8,5.945
12000,50,12,9,5.931
12000,50,12,10,5.964
12000,50,12,11,5.931
12000,50,12,12,5.932
12000,50,12,13,5.945
12000,50,12,14,5.933
12000,50,12,15,5.938
12000,50,12,16,5.951
12000,50,12,17,5.926
12000,50,12,18,5.953
12000,50,12,19,5.937
12000,50,12,20,5.930
12000,50,12,21,5.937
12000,50,12,22,5.932
12000,50,12,23,5.953
12000,50,12,24,5.932
12000,50,12,25,5.944
12000,50,12,26,5.961
12000,50,12,27,5.955
12000,50,12,28,5.990
12000,50,12,29,5.941
12000,50,12,30,5.937
