particle_count,timesteps,threads,sample,time
100,50,4,24,0.002
100,50,4,25,0.002
100,50,4,26,0.002
100,50,4,27,0.002
100,50,4,28,0.002
100,50,4,29,0.002
100,50,4,30,0.003
100,50,8,1,0.002
100,50,8,2,0.002
100,50,8,3,0.002
100,50,8,4,0.002
100,50,8,5,0.002
100,50,8,6,0.002
100,50,8,7,0.002
100,50,8,8,0.003
100,50,8,9,0.003
100,50,8,10,0.002
100,50,8,11,0.002
100,50,8,12,0.002
100,50,8,13,0.002
100,50,8,14,0.002
100,50,8,15,0.002
100,50,8,16,0.002
100,50,8,17,0.002
100,50,8,18,0.002
100,50,8,19,0.002
100,50,8,20,0.002
100,50,8,21,0.003
100,50,8,22,0.003
100,50,8,23,0.003
100,50,8,24,0.002
100,50,8,25,0.002
100,50,8,26,0.002
100,50,8,27,0.002
100,50,8,28,0.002
100,50,8,29,0.003
100,50,8,30,0.002
100,50,12,1,0.003
100,50,12,2,0.003
100,50,12,3,0.007
100,50,12,4,0.003
100,50,12,5,0.007
100,50,12,6,0.003
100,50,12,7,0.004
100,50,12,8,0.003
100,50,12,9,0.003
100,50,12,10,0.003
100,50,12,11,0.004
100,50,12,12,0.003
100,50,12,13,0.003
100,50,12,14,0.003
100,50,12,15,0.003
100,50,12,16,0.009
100,50,12,17,0.003
100,50,12,18,0.004
100,50,12,19,0.003
100,50,12,20,0.009
100,50,12,21,0.003
100,50,12,22,0.002
100,50,12,23,0.003
100,50,12,24,0.007
100,50,12,25,0.003
100,50,12,26,0.003
100,50,12,27,0.003
100,50,12,28,0.003
100,50,12,29,0.003
100,50,12,30,0.004
1000,10,1,1,0.053
1000,10,1,2,0.053
1000,10,1,3,0.052
1000,10,1,4,0.053
1000,10,1,5,0.052
1000,10,1,6,0.052
1000,10,1,7,0.052
1000,10,1,8,0.052
1000,10,1,9,0.053
1000,10,1,10,0.054
1000,10,1,11,0.053
1000,10,1,12,0.053
1000,10,1,13,0.052
1000,10,1,14,0.053
1000,10,1,15,0.052
1000,10,1,16,0.053
1000,10,1,17,0.052
1000,10,1,18,0.052
1000,10,1,19,0.052
1000,10,1,20,0.052
1000,10,1,21,0.052
1000,10,1,22,0.053
1000,10,1,23,0.052
1000,10,1,24,0.055
